# step [fs] | vol [Ang^3] | Temp [K] | lx, ly, lz [Ang] | xy, xz, yz [tilt factors]
2710 13094.685358 269.894862 26.45459 22.91235 21.60351 13.22557 13.23092 7.64015
2720 13097.565473 314.174547 26.45824 22.91301 21.60466 13.22840 13.23035 7.63896
2730 13112.283508 342.811212 26.47010 22.92119 21.61153 13.23575 13.23367 7.63973
2740 13114.188625 303.733507 26.47221 22.92249 21.61173 13.23862 13.23237 7.63806
2750 13102.541666 289.505793 26.46409 22.91600 21.60528 13.23664 13.22673 7.63431
2760 13096.375305 305.169941 26.45909 22.91237 21.60261 13.23603 13.22372 7.63234
2770 13104.289966 300.118743 26.46347 22.91675 21.60795 13.23916 13.22613 7.63393
2780 13113.969252 301.005130 26.46962 22.92238 21.61358 13.24164 13.22985 7.63683
2790 13110.273238 307.997043 26.46765 22.92045 21.61092 13.23859 13.23004 7.63786
2800 13098.438359 311.621724 26.46064 22.91372 21.60347 13.23208 13.22798 7.63751
2810 13096.433205 307.531491 26.45970 22.91299 21.60162 13.22820 13.22876 7.63881
2820 13107.515618 289.531004 26.46624 22.92024 21.60773 13.22840 13.23337 7.64199
2830 13115.411639 287.238377 26.46969 22.92503 21.61340 13.22834 13.23692 7.64377
2840 13107.959392 297.180329 26.46324 22.92009 21.61105 13.22510 13.23548 7.64189
2850 13096.036266 301.439006 26.45517 22.91260 21.60503 13.22263 13.23255 7.63857
2860 13097.773326 301.722538 26.45786 22.91362 21.60474 13.22637 13.23385 7.63768
2870 13110.333735 289.086826 26.46844 22.92134 21.60953 13.23407 13.23753 7.63897
2880 13115.032325 263.280881 26.47238 22.92444 21.61114 13.23817 13.23660 7.63863
2890 13105.949907 297.183011 26.46520 22.91925 21.60692 13.23628 13.22960 7.63549
2900 13094.934667 340.002090 26.45630 22.91270 21.60220 13.23292 13.22202 7.63240
2910 13096.672256 281.298157 26.45672 22.91311 21.60433 13.23358 13.22004 7.63260
2920 13111.817658 264.913801 26.46727 22.92114 21.61312 13.23860 13.22443 7.63613
2930 13117.716449 326.181905 26.47274 22.92458 21.61514 13.24057 13.22793 7.63844
2940 13101.665739 300.311684 26.46373 22.91589 21.60423 13.23493 13.22592 7.63688
2950 13089.919056 275.080570 26.45598 22.90942 21.59728 13.22960 13.22572 7.63602
2960 13102.329917 307.208191 26.46218 22.91677 21.60575 13.23115 13.23277 7.63929
2970 13117.912815 286.855231 26.47004 22.92587 21.61645 13.23334 13.23972 7.64281
2980 13113.321469 283.542316 26.46610 22.92295 21.61485 13.22936 13.23911 7.64229
2990 13095.893494 304.984088 26.45589 22.91277 21.60405 13.22246 13.23396 7.63901
3000 13091.627200 291.135571 26.45581 22.91077 21.59896 13.22138 13.23270 7.63786
3000 13091.627200 291.135571 26.45581 22.91077 21.59896 13.22138 13.23270 7.63786
3010 13107.924123 290.223833 26.46868 22.92054 21.60612 13.22817 13.23697 7.64024
3020 13119.710440 289.305557 26.47600 22.92699 21.61350 13.23418 13.23825 7.64116
